"","X_UWI_DISPLAY","UWI","SURFACE_LATITUDE","SURFACE_LONGITUDE","X_TD_TVD","DRILL_TD","X_ONPROD_DATE","RIG_RELEASE_DATE","PROFILE_TYPE","PSUM_POOL_NAME","PSUM_OPERATOR_NAME"
"5503","91/11-20-030-20W3/0","191112003020W300",51.592183,-108.782457,693.1,1499,2014-11-24,2014-10-26,"Horizontal","DODSLAND VIKING","RAGING RIVER EXPLORATION INC."
"5504","91/11-16-029-22W3/0","191111602922W300",51.490432,-109.0414578,736.31,1453,2011-07-04,2011-06-10,"Horizontal","AVON HILL VIKING","RAGING RIVER EXPLORATION INC."
"5505","91/11-17-029-21W3/0","191111702921W300",51.4840909,-108.9360236,743.15,1524,2013-10-09,2013-10-05,"Horizontal","AVON HILL VIKING","RAGING RIVER EXPLORATION INC."
"5506","91/11-18-029-21W3/0","191111802921W300",51.4905694,-108.9483573,746.89,1486.5,2013-07-26,2013-07-14,"Horizontal","AVON HILL VIKING","RAGING RIVER EXPLORATION INC."
"5507","91/11-19-029-22W3/0","191111902922W300",51.5052902,-109.0891917,741.53,1482,2013-10-08,2013-09-29,"Horizontal","AVON HILL VIKING","RAGING RIVER EXPLORATION INC."
"5508","91/11-18-032-28W3/0","191111803228W300",51.7512796,-109.9677802,726.54,1578,2012-09-10,2012-08-12,"Horizontal","VIKING SAND","TAMARACK ACQUISITION CORP."
"5509","91/11-22-030-25W3/0","191112203025W300",51.5857671,-109.4513804,696.99,1528,2015-01-15,2014-12-13,"Horizontal","WHITESIDE VIKING","TEINE ENERGY LTD."
"5510","91/12-05-033-24W3/0","191120503324W300",51.8114462,-109.3777959,732.68,1619,2016-01-18,2015-12-15,"Horizontal","KERROBERT VIKING","RAGING RIVER EXPLORATION INC."
"5511","91/12-09-030-20W3/0","191120903020W300",51.5538879,-108.7549107,724.01,1552,2012-07-31,2012-06-02,"Horizontal","DODSLAND VIKING","NOVUS ENERGY LTD."
"5512","91/12-29-029-22W3/0","191122902922W300",51.5122028,-109.0598802,733.88,1531,2016-02-28,2016-01-20,"Horizontal","AVON HILL VIKING","CRESCENT POINT RESOURCES PARTNERSHIP"
"5513","91/13-28-029-22W3/0","191132802922W300",51.5099367,-109.046081,731.38,1536,2016-02-01,2016-01-08,"Horizontal","AVON HILL VIKING","CRESCENT POINT RESOURCES PARTNERSHIP"
"5514","91/12-09-030-22W3/0","191120903022W300",51.5566814,-109.0367538,717.79,1449,2012-10-03,2012-08-11,"Horizontal","AVON HILL VIKING","CRESCENT POINT RESOURCES PARTNERSHIP"
"5515","91/12-11-026-19W3/0","191121102619W300",51.2136462,-108.5564865,699.3,1497,2015-08-05,2015-06-26,"Horizontal","PLATO NORTH VIKING","CRESCENT POINT ENERGY CORP."
"5516","91/12-12-025-15W3/0","191121202515W300",51.1212565,-107.9681938,737.65,1380,2012-10-01,2012-09-08,"Horizontal","ELROSE VIKING SAND","RAGING RIVER EXPLORATION INC."
"5517","91/12-12-026-19W3/0","191121202619W300",51.2133135,-108.5346912,696.09,1415,2015-06-28,2015-06-10,"Horizontal","PLATO NORTH VIKING","CRESCENT POINT ENERGY CORP."
"5518","91/12-13-031-20W3/0","191121303120W300",51.6596167,-108.7039522,694.83,1615,2015-11-07,2015-09-25,"Horizontal","DODSLAND VIKING","TEINE ENERGY LTD."
"5519","91/12-14-026-19W3/0","191121402619W300",51.2280577,-108.5584795,708.36,1400,2015-08-18,2015-07-27,"Horizontal","PLATO NORTH VIKING","CRESCENT POINT ENERGY CORP."
"5520","91/12-15-024-16W3/0","191121502416W300",51.0363296,-108.1618815,625.6,1955,2015-02-03,2014-12-11,"Horizontal","VIKING SAND","CRESCENT POINT RESOURCES PARTNERSHIP"
"5521","91/12-16-030-22W3/0","191121603022W300",51.5742274,-109.0356425,731.09,1603,2012-02-10,2012-01-27,"Horizontal","AVON HILL VIKING","TEINE ENERGY LTD."
"5522","91/12-17-030-23W3/0","191121703023W300",51.5780338,-109.2082367,705.76,1521,2015-02-06,2015-01-19,"Horizontal","LUCKY HILLS VIKING","TEINE ENERGY LTD."
"5523","91/12-25-025-15W3/0","191122502515W300",51.1629838,-107.9665734,623.94,1400,2014-07-16,2014-06-10,"Horizontal","ELROSE VIKING SAND","RAGING RIVER EXPLORATION INC."
"5524","91/12-25-029-26W3/0","191122502926W300",51.5197964,-109.5396345,761.95,1552,2013-07-28,2013-07-12,"Horizontal","WHITESIDE VIKING","NOVUS ENERGY LTD."
"5525","91/12-30-029-24W3/0","191123002924W300",51.5195482,-109.3762942,720.84,1440,2013-12-22,2013-12-08,"Horizontal","WHITESIDE VIKING","RAGING RIVER EXPLORATION INC."
"5526","91/12-34-029-23W3/0","191123402923W300",51.5343253,-109.1640043,716.19,1494,2013-12-09,2013-11-09,"Horizontal","VIKING SAND","TEINE ENERGY LTD."
"5527","91/13-02-030-23W3/0","191130203023W300",51.5457627,-109.1297515,715.27,1492,2015-09-03,2015-08-25,"Horizontal","VIKING SAND","CRESCENT POINT RESOURCES PARTNERSHIP"
"5528","91/13-03-030-21W3/0","191130303021W300",51.5393769,-108.8830848,703.91,1475,2015-06-06,2015-05-24,"Horizontal","DODSLAND VIKING","TEINE ENERGY LTD."
"5529","91/12-18-032-28W3/0","191121803228W300",51.7512793,-109.9679974,725.18,1571,2012-09-11,2012-08-15,"Horizontal","VIKING SAND","TAMARACK ACQUISITION CORP."
"5530","91/12-29-031-19W3/0","191122903119W300",51.6864452,-108.6591029,649.88,1465,2015-09-02,2015-08-27,"Horizontal","DODSLAND VIKING","TEINE ENERGY LTD."
"5531","91/12-30-031-19W3/0","191123003119W300",51.6797897,-108.6957486,724.69,1554,2015-09-24,2015-09-13,"Horizontal","DODSLAND VIKING","TEINE ENERGY LTD."
"5532","91/12-34-030-20W3/0","191123403020W300",51.6212017,-108.7404087,699.21,1505,2014-09-07,2014-08-29,"Horizontal","DODSLAND VIKING","TEINE ENERGY LTD."
"5533","91/12-35-030-20W3/0","191123503020W300",51.6214918,-108.7127274,702.69,1520,2014-11-28,2014-10-13,"Horizontal","DODSLAND VIKING","TEINE ENERGY LTD."
"5534","91/13-08-031-19W3/0","191130803119W300",51.6445035,-108.6594954,700.99,1568,2015-10-20,2015-08-13,"Horizontal","DODSLAND VIKING","TEINE ENERGY LTD."
"5535","91/13-10-030-22W3/0","191131003022W300",51.5604885,-109.0122247,739.26,1560,2012-10-15,2012-09-05,"Horizontal","AVON HILL VIKING","CRESCENT POINT RESOURCES PARTNERSHIP"
"5536","91/13-13-030-26W3/0","191131303026W300",51.5815981,-109.5381463,771.78,1588,2011-07-08,2011-03-09,"Horizontal","WHITESIDE VIKING","RAGING RIVER EXPLORATION INC."
"5537","91/13-22-033-24W3/0","191132203324W300",51.8478231,-109.3206203,710.12,1533,2015-08-19,2015-08-02,"Horizontal","KERROBERT VIKING","WHITECAP RESOURCES INC."
"5538","91/13-31-030-20W3/0","191133103020W300",51.6177813,-108.7996474,700.77,1589,2016-01-09,NA,"Horizontal","DODSLAND VIKING","TEINE ENERGY LTD."
"5539","91/13-31-030-21W3/0","191133103021W300",51.6110381,-108.950382,671,1340,1990-08-21,1990-08-16,"Horizontal","DODSLAND VIKING","TEINE ENERGY LTD."
"5540","91/13-32-030-21W3/0","191133203021W300",51.6261231,-108.9270862,676.98,1514.4,2012-08-20,2012-07-18,"Horizontal","DODSLAND VIKING","WHITECAP RESOURCES INC."
"5541","91/13-33-025-17W3/0","191133302517W300",51.1747958,-108.3257733,688.71,1480,2015-10-15,2015-09-30,"Horizontal","VIKING SAND","TEINE ENERGY LTD."
"5542","91/13-33-029-24W3/0","191133302924W300",51.5311998,-109.3182036,712.66,1410,2013-01-21,2013-01-12,"Horizontal","WHITESIDE VIKING","TAMARACK ACQUISITION CORP."
"5543","91/13-35-033-23W3/0","191133503323W300",51.8795747,-109.1559502,700.16,1479,2014-09-04,2014-08-22,"Horizontal","KERROBERT VIKING","TEINE ENERGY LTD."
"5544","91/13-36-031-20W3/0","191133603120W300",51.6975769,-108.7194081,687.61,1496,2015-09-26,2015-09-20,"Horizontal","DODSLAND VIKING","TEINE ENERGY LTD."
"5545","91/14-03-034-24W3/0","191140303424W300",51.8933338,-109.3357421,696.57,1406,2013-09-27,2013-08-31,"Horizontal","KERROBERT VIKING","RAGING RIVER EXPLORATION INC."
"5546","91/14-05-031-19W3/0","191140503119W300",51.6331358,-108.6744421,704.6,1415,2009-11-17,2009-11-08,"Horizontal","DODSLAND VIKING","TEINE ENERGY LTD."
"5547","91/14-05-033-24W3/0","191140503324W300",51.800871,-109.3745006,731.6,1375,2013-02-17,2013-01-28,"Horizontal","KERROBERT VIKING","RAGING RIVER EXPLORATION INC."
"5548","91/14-06-031-19W3/0","191140603119W300",51.6324943,-108.6986756,689.58,1477,2010-12-01,2010-10-03,"Horizontal","DODSLAND VIKING","TEINE ENERGY LTD."
"5549","91/14-07-031-19W3/0","191140703119W300",51.6476709,-108.6983631,690.06,1450,2010-11-02,2010-10-14,"Horizontal","DODSLAND VIKING","TEINE ENERGY LTD."
"5550","91/14-09-031-19W3/0","191140903119W300",51.6443726,-108.6531594,715.29,1597,2015-10-17,2015-09-20,"Horizontal","DODSLAND VIKING","TEINE ENERGY LTD."
"5551","91/14-17-033-24W3/0","191141703324W300",51.8293954,-109.3726237,706.45,1457.5,2013-02-15,2013-02-05,"Horizontal","KERROBERT VIKING","RAGING RIVER EXPLORATION INC."
"5552","91/14-23-030-22W3/0","191142303022W300",51.5885776,-109.0042588,696.52,1463,2011-03-07,2011-02-19,"Horizontal","AVON HILL VIKING","TEINE ENERGY LTD."
"5553","91/14-24-030-22W3/0","191142403022W300",51.5891206,-108.9810568,685.11,1448,2010-11-08,2010-10-20,"Horizontal","AVON HILL VIKING","TEINE ENERGY LTD."
"5554","91/14-24-031-20W3/0","191142403120W300",51.6766316,-108.7218386,702.15,1428,2009-11-17,2009-11-05,"Horizontal","DODSLAND VIKING","TEINE ENERGY LTD."
"5555","91/14-28-029-22W3/0","191142802922W300",51.5099413,-109.0427754,733.11,1530,2016-02-01,2016-01-10,"Horizontal","AVON HILL VIKING","CRESCENT POINT RESOURCES PARTNERSHIP"
"5556","91/14-28-029-24W3/0","191142802924W300",51.5098869,-109.3229057,715.58,1472,2013-07-28,2013-07-16,"Horizontal","WHITESIDE VIKING","WHITECAP RESOURCES INC."
"5557","91/14-30-030-21W3/0","191143003021W300",51.6032484,-108.9579688,674.73,1498,2011-03-14,2011-03-01,"Horizontal","DODSLAND VIKING","TEINE ENERGY LTD."
"5558","91/14-32-029-21W3/0","191143202921W300",51.5245519,-108.9282895,709.5,1524,2015-07-12,2015-06-23,"Horizontal","AVON HILL VIKING","CRESCENT POINT RESOURCES PARTNERSHIP"
"5559","91/14-36-030-18W3/0","191143603018W300",51.617751,-108.419094,692.2,1470,2013-10-19,2013-09-03,"Horizontal","VIKING SAND","CRESCENT POINT ENERGY CORP."
"5560","91/15-03-032-24W3/0","191150303224W300",51.7185833,-109.307715,721.56,1594,2015-07-23,2015-07-09,"Horizontal","KERROBERT VIKING","WHITECAP RESOURCES INC."
"5561","91/15-10-032-23W3/0","191151003223W300",51.727654,-109.1782039,701.45,1441.4,2010-08-05,2010-06-09,"Horizontal","KERROBERT VIKING","TEINE ENERGY LTD."
"5562","91/15-12-026-19W3/0","191151202619W300",51.2044342,-108.5192764,698.17,1458,2015-06-13,2015-05-31,"Horizontal","PLATO NORTH VIKING","CRESCENT POINT ENERGY CORP."
"5563","91/15-12-029-22W3/0","191151202922W300",51.4731692,-108.9543275,760.47,1507,2014-02-23,2014-02-09,"Horizontal","VIKING SAND","RAGING RIVER EXPLORATION INC."
"5564","91/15-12-031-20W3/0","191151203120W300",51.6457427,-108.695186,689.71,1440,2010-11-01,2010-10-11,"Horizontal","DODSLAND VIKING","TEINE ENERGY LTD."
"5565","91/15-13-030-22W3/0","191151303022W300",51.5723532,-108.9542718,695.68,1543,2011-03-16,2011-02-13,"Horizontal","AVON HILL VIKING","TEINE ENERGY LTD."
"5566","91/15-17-029-21W3/0","191151702921W300",51.4805864,-108.9171136,745.8,1524,2015-07-15,2015-06-25,"Horizontal","AVON HILL VIKING","RAGING RIVER EXPLORATION INC."
"5567","91/15-26-030-22W3/0","191152603022W300",51.6038725,-108.977411,675.89,1470,2011-02-19,2011-02-09,"Horizontal","AVON HILL VIKING","TEINE ENERGY LTD."
"5568","91/15-27-030-22W3/0","191152703022W300",51.5907944,-109.0106047,686.84,2194,2008-06-05,2008-05-28,"Horizontal","DODSLAND VIKING","TEINE ENERGY LTD."
"5569","91/15-28-030-22W3/0","191152803022W300",51.6049253,-109.0251966,693.14,1529,2010-11-14,2010-10-03,"Horizontal","AVON HILL VIKING","TEINE ENERGY LTD."
"5570","91/15-29-031-19W3/0","191152903119W300",51.6829424,-108.6590929,660.73,1511,2015-09-10,2015-08-31,"Horizontal","DODSLAND VIKING","TEINE ENERGY LTD."
"5571","91/15-30-031-19W3/0","191153003119W300",51.6902322,-108.6708965,646.83,1487,2015-09-21,2015-09-11,"Horizontal","DODSLAND VIKING","TEINE ENERGY LTD."
"5572","91/15-34-030-19W3/0","191153403019W300",51.6185996,-108.5797486,738.48,1482,2012-09-29,2012-08-02,"Horizontal","DODSLAND VIKING","CRESCENT POINT ENERGY CORP."
"5573","91/15-36-030-19W3/0","191153603019W300",51.617885,-108.5332853,730.37,1456,2011-12-07,2011-09-14,"Horizontal","DODSLAND VIKING","CRESCENT POINT RESOURCES PARTNERSHIP"
"5574","91/15-36-030-21W3/0","191153603021W300",51.61147,-108.8244646,689.05,1400,2016-01-04,2015-12-04,"Horizontal","DODSLAND VIKING","TEINE ENERGY LTD."
"5575","91/15-36-030-22W3/0","191153603022W300",51.6155413,-108.9547966,679.32,1445,2011-07-05,2011-06-17,"Horizontal","DODSLAND VIKING","TEINE ENERGY LTD."
"5576","91/15-36-033-24W3/0","191153603324W300",51.871921,-109.2736202,690.89,1505,2014-10-20,2014-09-22,"Horizontal","KERROBERT VIKING","RAGING RIVER EXPLORATION INC."
"5577","91/16-05-030-21W3/0","191160503021W300",51.5389296,-108.9130997,710.79,1473,2012-02-29,2012-02-17,"Horizontal","AVON HILL VIKING","TEINE ENERGY LTD."
"5578","91/16-05-033-24W3/0","191160503324W300",51.800865,-109.3622623,727.99,1386,2013-02-11,2013-01-25,"Horizontal","KERROBERT VIKING","RAGING RIVER EXPLORATION INC."
"5579","91/16-07-034-24W3/0","191160703424W300",51.9022919,-109.3857887,695.48,1475,2014-09-22,2014-08-28,"Horizontal","KERROBERT VIKING","RAGING RIVER EXPLORATION INC."
"5580","91/16-12-026-19W3/0","191161202619W300",51.204434,-108.5190618,695.95,1414,2015-06-12,2015-05-28,"Horizontal","PLATO NORTH VIKING","CRESCENT POINT ENERGY CORP."
"5581","91/16-16-030-20W3/0","191161603020W300",51.5740967,-108.7585735,715.88,1466,2016-12-16,2016-11-12,"Horizontal","DODSLAND VIKING","CRESCENT POINT RESOURCES PARTNERSHIP"
"5582","91/16-17-029-21W3/0","191161702921W300",51.4804057,-108.9107873,751.62,1512,2014-02-22,2014-02-06,"Horizontal","AVON HILL VIKING","RAGING RIVER EXPLORATION INC."
"5583","91/16-17-033-22W3/0","191161703322W300",51.8358719,-109.0883787,685.89,1475,2014-10-07,2014-09-20,"Horizontal","KERROBERT VIKING","TEINE ENERGY LTD."
"5584","91/16-18-030-21W3/0","191161803021W300",51.5720844,-108.9468466,694.89,1527,2011-03-09,2011-02-21,"Horizontal","AVON HILL VIKING","TEINE ENERGY LTD."
"5585","91/16-19-030-21W3/0","191161903021W300",51.5761114,-108.9345454,672.35,2129,2008-09-04,2008-08-25,"Horizontal","AVON HILL VIKING","TEINE ENERGY LTD."
"5586","91/16-19-033-22W3/0","191161903322W300",51.8504039,-109.1117253,700.41,1466,2014-10-11,2014-09-29,"Horizontal","KERROBERT VIKING","TEINE ENERGY LTD."
"5587","91/16-20-030-21W3/0","191162003021W300",51.5896726,-108.9233776,675.96,1462,2013-03-02,2013-02-05,"Horizontal","DODSLAND VIKING","TEINE ENERGY LTD."
"5588","91/16-21-030-21W3/0","191162103021W300",51.5829865,-108.8905362,678.89,1487,2013-03-06,2013-02-22,"Horizontal","DODSLAND VIKING","TEINE ENERGY LTD."
"5589","91/16-22-031-19W3/0","191162203119W300",51.6766039,-108.627476,675.09,2207,2011-12-19,2011-06-08,"Horizontal","DODSLAND VIKING","TEINE ENERGY LTD."
"5590","91/16-32-030-20W3/0","191163203020W300",51.6118985,-108.7714029,694.63,1429,2014-09-23,2014-08-23,"Horizontal","DODSLAND VIKING","TEINE ENERGY LTD."
"5591","91/16-33-029-21W3/0","191163302921W300",51.5309019,-108.8993534,713.43,1447,2011-09-16,2011-08-16,"Horizontal","AVON HILL VIKING","TEINE ENERGY LTD."
"5592","91/16-33-030-22W3/0","191163303022W300",51.6173951,-109.0396454,686.78,1388,2009-11-19,2009-10-25,"Horizontal","DODSLAND VIKING","TEINE ENERGY LTD."
"5593","91/16-34-032-26W3/0","191163403226W300",51.7854851,-109.599382,738.43,1479.3,2014-08-20,2014-06-14,"Horizontal","PRAIRIEDALE VIKING SAND","ISH ENERGY LTD."
"5594","91/16-35-030-20W3/0","191163503020W300",51.6189808,-108.7125227,698.73,1537,2013-11-22,2013-10-08,"Horizontal","DODSLAND VIKING","TEINE ENERGY LTD."
"5595","91/16-35-033-23W3/0","191163503323W300",51.8805611,-109.1607399,699.42,1526,2015-01-14,2014-08-20,"Horizontal","KERROBERT VIKING","TEINE ENERGY LTD."
"5596","91/16-36-030-21W3/0","191163603021W300",51.6115061,-108.8182457,693.32,1473,2014-01-01,2013-11-27,"Horizontal","DODSLAND VIKING","TEINE ENERGY LTD."
"5597","92/01-05-034-23W3/0","192010503423W300",51.8837217,-109.230004,691.49,1439,2013-11-10,2013-10-14,"Horizontal","KERROBERT VIKING","TEINE ENERGY LTD."
"5598","92/01-14-034-24W3/0","192011403424W300",51.9190216,-109.2849203,684.88,1543.5,2015-07-03,2015-06-11,"Horizontal","KERROBERT VIKING","RAGING RIVER EXPLORATION INC."
"5599","92/02-27-030-21W3/0","192022703021W300",51.5931536,-108.8580643,686.51,1499,2014-11-12,2014-09-29,"Horizontal","DODSLAND VIKING","TEINE ENERGY LTD."
"5600","92/03-04-031-20W3/0","192030403120W300",51.6223125,-108.7707333,696.69,1536,2015-02-20,2015-01-24,"Horizontal","DODSLAND VIKING","TEINE ENERGY LTD."
"5601","92/03-10-032-24W3/0","192031003224W300",51.7261016,-109.3363623,711.21,1485,2014-11-27,2014-10-28,"Horizontal","KERROBERT VIKING","WHITECAP RESOURCES INC."
